-3.781423387189110086e-01,9.407497921282492737e-01,0.000000000000000000e+00
9.335661363297107496e-01,1.538050084286805008e-01,0.000000000000000000e+00
2.048308857355257029e+00,4.981715949987871594e-01,1.000000000000000000e+00
9.478907713023955184e-01,1.624726046749044861e-01,0.000000000000000000e+00
2.000738662102054644e+00,1.837002143357556183e-01,1.000000000000000000e+00
1.081782618088207526e+00,-5.217524706099699872e-01,1.000000000000000000e+00
-1.057274920423253661e+00,8.905448323393780341e-02,0.000000000000000000e+00
7.971804910994771953e-01,6.467506390755454193e-01,0.000000000000000000e+00
4.211732213726697704e-01,8.171455340098114917e-01,0.000000000000000000e+00
1.980555702846834132e+00,2.149991933862910320e-01,1.000000000000000000e+00
1.798653880508032987e+00,-3.031886585385471303e-02,1.000000000000000000e+00
1.532820175698017984e+00,-3.055295196540244174e-01,1.000000000000000000e+00
1.758674389594789833e+00,-1.377546118158834987e-01,1.000000000000000000e+00
5.991731810777065625e-01,6.484505481556126494e-01,0.000000000000000000e+00
-9.935075984373623603e-01,1.958446195486909236e-01,0.000000000000000000e+00
-1.000748987167757953e+00,2.823407106863212168e-01,0.000000000000000000e+00
1.670747175784803584e+00,-2.504826788439057927e-01,1.000000000000000000e+00
1.982888600176056837e+00,1.307582060707353777e-01,1.000000000000000000e+00
1.197632473933149533e-02,1.062332411734723259e+00,0.000000000000000000e+00
5.226635523741304246e-01,-4.172076413402442396e-01,1.000000000000000000e+00
7.482022544065045633e-01,6.814275205837273530e-01,0.000000000000000000e+00
-8.961744370200787069e-01,3.710785513604497043e-01,0.000000000000000000e+00
9.267475684908075273e-01,3.326252766127380522e-01,0.000000000000000000e+00
-2.495187780105467268e-01,9.581510028354911501e-01,0.000000000000000000e+00
9.606529981316658251e-01,-4.485692639510533430e-01,1.000000000000000000e+00
5.095527214479911304e-02,9.620761856470867734e-02,1.000000000000000000e+00
1.065954592708758142e+00,-5.515796593023853944e-01,1.000000000000000000e+00
-5.793566284790767629e-01,8.336551206776761092e-01,0.000000000000000000e+00
2.379808501058489068e-01,-1.045518111897955349e-01,1.000000000000000000e+00
1.610750155417977947e+00,-3.144940693115019781e-01,1.000000000000000000e+00
1.877485681315599120e+00,1.681972289379900787e-01,1.000000000000000000e+00
2.730293649750162310e-01,9.898494081119869614e-01,0.000000000000000000e+00
1.021339855146491615e+00,-4.676833703461671377e-01,1.000000000000000000e+00
2.337562449560720845e-01,-6.797538425891423708e-02,1.000000000000000000e+00
9.771099179725377670e-01,-5.561233100080834602e-01,1.000000000000000000e+00
1.928128362827848719e+00,4.752730503906413967e-02,1.000000000000000000e+00
-3.841513833430051927e-01,9.953853477509412295e-01,0.000000000000000000e+00
-7.842723463079931401e-01,6.705406648685239279e-01,0.000000000000000000e+00
-3.028734892233775344e-01,8.944960928768266317e-01,0.000000000000000000e+00
2.932881536173476134e-01,8.885508190225721581e-01,0.000000000000000000e+00
1.280518978248289530e+00,-3.900620991535072024e-01,1.000000000000000000e+00
1.962203398238123508e+00,-2.102381887974082153e-02,1.000000000000000000e+00
2.032356723068907467e+00,5.355719150823869956e-01,1.000000000000000000e+00
-9.570900707267435692e-01,3.405668075796546845e-01,0.000000000000000000e+00
4.409609107076784551e-01,8.892896571046565724e-01,0.000000000000000000e+00
-5.582428151956995155e-01,8.610196616059671015e-01,0.000000000000000000e+00
8.268904617254856371e-01,-4.865908884427603831e-01,1.000000000000000000e+00
-9.834674533670900720e-01,1.706848824228389683e-01,0.000000000000000000e+00
8.804903484231679789e-02,-3.129623756747049179e-02,1.000000000000000000e+00
1.366774259677207670e+00,-4.371889700491766728e-01,1.000000000000000000e+00
6.167001667114122010e-02,3.941564181295230118e-01,1.000000000000000000e+00
1.205234630310683119e+00,-4.984205740100104420e-01,1.000000000000000000e+00
-8.630166186876913059e-01,6.870150797870773207e-01,0.000000000000000000e+00
1.746795370063601194e+00,-1.892354304556433109e-02,1.000000000000000000e+00
-5.666489008473803990e-01,8.595161948998319978e-01,0.000000000000000000e+00
1.681222762155042627e+00,-2.579433648363455567e-01,1.000000000000000000e+00
-1.028070291111844226e+00,1.129648620355064165e-01,0.000000000000000000e+00
-5.095514869521821089e-01,8.509975413802302047e-01,0.000000000000000000e+00
1.954912606086547155e+00,5.369850827727037368e-01,1.000000000000000000e+00
8.848754748482319243e-01,-5.145188062873733426e-01,1.000000000000000000e+00
-3.666416273397551384e-01,9.423323384799664471e-01,0.000000000000000000e+00
9.717816591803245529e-01,3.028831638255403136e-01,0.000000000000000000e+00
6.723548512147924372e-01,-5.129497726128062762e-01,1.000000000000000000e+00
5.554240245301320655e-01,8.178709844511601323e-01,0.000000000000000000e+00
2.059344394231635844e-01,-1.821207186751594986e-01,1.000000000000000000e+00
2.103631486632363268e-01,-1.577241292137554485e-01,1.000000000000000000e+00
-4.586997405826006013e-01,7.343300096571063751e-01,0.000000000000000000e+00
1.418417372960262046e+00,-4.267597629416270411e-01,1.000000000000000000e+00
-3.104506157677673350e-01,9.275983341234019797e-01,0.000000000000000000e+00
8.791583794251809358e-01,-4.886786834306086069e-01,1.000000000000000000e+00
9.233850630846105467e-01,1.286240680407370329e-02,0.000000000000000000e+00
-4.138035473372111417e-01,9.218046477727023236e-01,0.000000000000000000e+00
-4.236428284337852984e-02,2.446136861377137262e-01,1.000000000000000000e+00
7.570520877799096215e-01,-4.266171763391539695e-01,1.000000000000000000e+00
8.693559483950453748e-01,5.035963538429788500e-01,0.000000000000000000e+00
-7.378808927132887163e-01,7.583661471063750659e-01,0.000000000000000000e+00
1.383736944410591252e-01,-1.250067611286063141e-01,1.000000000000000000e+00
7.004370377009172532e-01,8.272792187130191266e-01,0.000000000000000000e+00
8.066483064292192529e-01,5.665254050528979457e-01,0.000000000000000000e+00
1.870237131149580234e+00,2.796636862231932641e-02,1.000000000000000000e+00
1.939885563257820689e+00,2.885588040679767374e-01,1.000000000000000000e+00
-1.421702677655050928e-01,9.559791876014844814e-01,0.000000000000000000e+00
-4.273126461626539641e-01,9.693454764084128428e-01,0.000000000000000000e+00
-5.258919767354492958e-01,9.343865941984297319e-01,0.000000000000000000e+00
6.198477861501894282e-02,1.343734962939139854e-01,1.000000000000000000e+00
5.810075652338975161e-01,8.270270168172444425e-01,0.000000000000000000e+00
1.876764619073384877e+00,2.276148523574302029e-01,1.000000000000000000e+00
-4.085263794141491545e-01,8.542221025490165376e-01,0.000000000000000000e+00
-7.988042044858529867e-01,6.949757005082808359e-01,0.000000000000000000e+00
6.836989865089970753e-02,9.197688097075932268e-01,0.000000000000000000e+00
-7.277984445176605144e-01,6.412233004883770571e-01,0.000000000000000000e+00
-8.074617531289031147e-01,6.768647576754275308e-01,0.000000000000000000e+00
4.218921884161799807e-01,7.876853700900482425e-01,0.000000000000000000e+00
9.770728835963984338e-01,1.665641741566377398e-01,0.000000000000000000e+00
1.348959153572423020e+00,-4.292413886797026290e-01,1.000000000000000000e+00
1.682150225678528122e+00,-3.721951627707978938e-01,1.000000000000000000e+00
-8.576617114132932818e-01,3.132928646407748818e-01,0.000000000000000000e+00
6.098222284778960223e-01,8.321268968864601323e-01,0.000000000000000000e+00
1.009909493788147206e+00,1.538675009257106652e-01,0.000000000000000000e+00
2.854460707947119036e-01,-1.342730392136209094e-01,1.000000000000000000e+00
9.134606912315335059e-01,-4.602506601462614255e-01,1.000000000000000000e+00
1.852692267284014260e+00,-1.317107909005048871e-01,1.000000000000000000e+00
9.017169510797845566e-01,5.094929099486648072e-01,0.000000000000000000e+00
3.257066205783178403e-01,-1.993916478907745704e-01,1.000000000000000000e+00
7.870405707162277942e-01,-5.833380584786251877e-01,1.000000000000000000e+00
6.712817736983112127e-02,4.968963975567541880e-02,1.000000000000000000e+00
1.347458670547544146e-01,1.086409406262346389e+00,0.000000000000000000e+00
-1.914063352870700174e-01,9.819202354274721989e-01,0.000000000000000000e+00
-8.397581474993481843e-01,5.970764703288840014e-01,0.000000000000000000e+00
8.341092086371645342e-01,-4.470031326288105289e-01,1.000000000000000000e+00
